id,sensor_id,server_timestamp,timestamp,gps_lat,gps_lng,gps_alt,batt_v,pressure,humidity,temperature,pm1.0,pm2.5,pm10
224552,3,1480452305,1480452300,0,0,0,3.906,1027.2,17.7,20.6,12,14,15
224572,3,1480452605,1480452600,0,0,0,3.903,1027.2,17.6,20.5,13,15,15
224592,3,1480452905,1480452900,0,0,0,3.902,1027.3,17.6,20.6,12,13,13
224612,3,1480453205,1480453200,0,0,0,3.904,1027.3,17.6,20.6,11,11,12
224632,3,1480453505,1480453500,0,0,0,3.904,1027.3,17.5,20.6,14,16,16
224658,3,1480453805,1480453800,0,0,0,3.9,1027.3,17.4,20.6,12,14,14
224678,3,1480454105,1480454100,0,0,0,3.898,1027.4,17.4,20.6,15,16,16
224697,3,1480454405,1480454400,0,0,0,3.899,1027.5,17.3,20.5,10,12,13
224717,3,1480454705,1480454700,0,0,0,3.899,1027.5,17.3,20.5,14,15,16
224737,3,1480455005,1480455000,0,0,0,3.897,1027.5,17.2,20.5,15,16,16
224757,3,1480455305,1480455300,0,0,0,3.893,1027.5,17.2,20.5,11,15,17
224777,3,1480455605,1480455600,0,0,0,3.894,1027.4,17.2,20.5,13,14,14
224796,3,1480455905,1480455900,0,0,0,3.895,1027.5,17.1,20.4,12,14,15
224819,3,1480456205,1480456200,0,0,0,3.892,1027.5,17,20.5,14,17,17
224840,3,1480456505,1480456500,0,0,0,3.893,1027.4,17,20.4,11,14,14
224859,3,1480456805,1480456800,0,0,0,3.89,1027.4,17,20.4,17,19,19
224879,3,1480457105,1480457100,0,0,0,3.891,1027.5,16.9,20.4,14,17,18
224897,3,1480457405,1480457400,0,0,0,3.892,1027.4,16.9,20.4,14,15,16
224917,3,1480457705,1480457700,0,0,0,3.889,1027.4,16.9,20.4,17,21,22
224936,3,1480458005,1480458000,0,0,0,3.886,1027.5,16.9,20.4,14,15,15
224956,3,1480458305,1480458300,0,0,0,3.88,1027.5,17,20.4,12,14,16
224976,3,1480458605,1480458600,0,0,0,3.884,1027.5,17,20.3,13,14,15
225001,3,1480458905,1480458900,0,0,0,3.883,1027.5,16.9,20.3,13,15,16
225020,3,1480459205,1480459200,0,0,0,3.88,1027.5,16.8,20.3,14,15,16
225040,3,1480459505,1480459500,0,0,0,3.879,1027.5,16.8,20.4,13,15,17
225060,3,1480459805,1480459800,0,0,0,3.879,1027.6,16.8,20.4,15,16,16
225079,3,1480460105,1480460100,0,0,0,3.878,1027.7,16.7,20.4,16,20,22
225099,3,1480460405,1480460400,0,0,0,3.879,1027.6,16.8,20.3,13,14,14
225119,3,1480460705,1480460700,0,0,0,3.878,1027.5,16.7,20.3,17,21,21
225139,3,1480461005,1480461000,0,0,0,3.874,1027.4,16.8,20.3,13,16,17
225158,3,1480461305,1480461300,0,0,0,3.871,1027.6,16.8,20.2,15,18,19
225183,3,1480461605,1480461600,0,0,0,3.872,1027.8,16.8,20.2,15,17,18
225203,3,1480461905,1480461900,0,0,0,3.87,1027.7,16.6,20.2,13,15,16
225222,3,1480462205,1480462200,0,0,0,3.87,1027.7,16.7,20.2,14,17,17
225241,3,1480462505,1480462500,0,0,0,3.868,1027.7,16.7,20.2,15,16,21
225261,3,1480462805,1480462800,0,0,0,3.87,1027.7,16.7,20.2,17,19,21
225281,3,1480463105,1480463100,0,0,0,3.87,1027.7,16.6,20.2,15,18,18
225301,3,1480463405,1480463400,0,0,0,3.866,1027.6,16.7,20.2,13,15,16
225320,3,1480463705,1480463700,0,0,0,3.868,1027.5,16.6,20.2,14,16,17
225346,3,1480464005,1480464000,0,0,0,3.864,1027.5,16.6,20.2,16,19,19
225366,3,1480464305,1480464300,0,0,0,3.87,1027.6,16.6,20.2,14,17,17
225385,3,1480464605,1480464600,0,0,0,3.865,1027.7,16.5,20.2,13,15,17
225404,3,1480464905,1480464900,0,0,0,3.863,1027.7,16.5,20.2,16,21,23
225424,3,1480465205,1480465200,0,0,0,3.863,1027.7,16.5,20.2,16,20,20
225443,3,1480465505,1480465500,0,0,0,3.856,1027.8,16.5,20.2,15,15,15
225463,3,1480465805,1480465800,0,0,0,3.861,1027.9,16.5,20.1,17,22,23
225483,3,1480466105,1480466100,0,0,0,3.861,1028,16.5,20.1,16,19,19
225503,3,1480466405,1480466400,0,0,0,3.857,1027.9,16.5,20.1,16,17,18
225528,3,1480466705,1480466700,0,0,0,3.855,1028,16.5,20.1,16,18,23
225547,3,1480467005,1480467000,0,0,0,3.858,1028.2,16.4,20.1,13,17,18
225567,3,1480467305,1480467300,0,0,0,3.852,1028.3,16.4,20.2,13,16,17
225586,3,1480467605,1480467600,0,0,0,3.851,1028.3,16.4,20.1,15,20,22
225605,3,1480467905,1480467900,0,0,0,3.855,1028.2,16.4,20.2,16,19,19
225625,3,1480468205,1480468200,0,0,0,3.851,1028.2,16.4,20.1,17,19,19
225644,3,1480468505,1480468500,0,0,0,3.848,1028.3,16.4,20.1,17,19,19
225665,3,1480468805,1480468800,0,0,0,3.85,1028.4,16.4,20.1,18,21,22
225684,3,1480469105,1480469100,0,0,0,3.849,1028.5,16.4,20.1,15,17,22
225709,3,1480469405,1480469400,0,0,0,3.846,1028.6,16.4,20.2,17,20,20
225729,3,1480469705,1480469700,0,0,0,3.845,1028.6,16.4,20.1,16,20,20
225749,3,1480470005,1480470000,0,0,0,3.845,1028.8,16.5,20.1,17,20,20
225769,3,1480470305,1480470300,0,0,0,3.847,1028.9,16.4,20.1,15,16,16
225789,3,1480470605,1480470600,0,0,0,3.845,1028.9,16.4,20.1,16,20,22
225809,3,1480470905,1480470900,0,0,0,3.841,1029,16.4,20.1,19,23,24
225829,3,1480471205,1480471200,0,0,0,3.84,1029.2,16.4,20.1,20,21,21
225848,3,1480471505,1480471500,0,0,0,3.84,1029.3,16.3,20.1,19,24,24
225871,3,1480471805,1480471800,0,0,0,3.84,1029.3,16.3,20.1,19,20,21
225894,3,1480472105,1480472100,0,0,0,3.839,1029.2,16.4,20.1,17,22,22
225913,3,1480472405,1480472400,0,0,0,3.837,1029.3,16.3,20.1,18,19,20
225932,3,1480472705,1480472700,0,0,0,3.837,1029.3,16.3,20,21,22,22
225951,3,1480473005,1480473000,0,0,0,3.837,1029.3,16.2,20.1,17,21,24
225971,3,1480473305,1480473300,0,0,0,3.835,1029.3,16.2,20,16,18,18
225991,3,1480473605,1480473600,0,0,0,3.834,1029.3,16.3,20,19,20,20
226011,3,1480473905,1480473900,0,0,0,3.829,1029.2,16.3,20,18,22,22
226030,3,1480474205,1480474200,0,0,0,3.83,1029.3,16.3,20,20,23,25
226055,3,1480474505,1480474500,0,0,0,3.828,1029.2,16.3,20,17,20,20
226075,3,1480474805,1480474800,0,0,0,3.83,1029.1,16.3,19.9,21,23,24
226095,3,1480475105,1480475100,0,0,0,3.827,1029.2,16.3,19.9,17,20,21
226113,3,1480475405,1480475400,0,0,0,3.826,1029.1,16.2,20,17,20,22
226134,3,1480475705,1480475700,0,0,0,3.824,1029.1,16.3,19.9,15,18,18
226154,3,1480476005,1480476000,0,0,0,3.823,1029,16.3,19.9,19,20,22
226173,3,1480476305,1480476300,0,0,0,3.821,1028.9,16.3,19.9,20,22,22
226193,3,1480476605,1480476600,0,0,0,3.821,1028.7,16.3,19.8,16,22,23
226215,3,1480476905,1480476900,0,0,0,3.82,1028.6,16.4,19.9,18,22,23
226238,3,1480477205,1480477200,0,0,0,3.82,1028.5,16.3,19.9,16,17,17
226258,3,1480477505,1480477500,0,0,0,3.82,1028.5,16.2,19.9,16,18,18
226277,3,1480477805,1480477800,0,0,0,3.818,1028.5,16.2,19.9,15,19,21
226316,3,1480478405,1480478100,0,0,0,3.817,1028.4,16.3,19.9,18,20,22
226315,3,1480478405,1480478400,0,0,0,3.815,1028.3,16.2,19.9,16,19,19
226336,3,1480478705,1480478700,0,0,0,3.814,1028.3,16.2,20,21,24,28
226355,3,1480479005,1480479000,0,0,0,3.814,1028.2,16.1,20,18,19,20
226374,3,1480479305,1480479300,0,0,0,3.812,1028.1,16.1,20,18,21,22
226398,3,1480479605,1480479600,0,0,0,3.809,1028.1,16.1,19.9,18,18,19
226419,3,1480479905,1480479900,0,0,0,3.81,1028.1,16.1,20,15,17,17
226439,3,1480480205,1480480200,0,0,0,3.81,1028.1,16,20,18,23,25
226460,3,1480480505,1480480500,0,0,0,3.806,1028.2,16,20,18,21,23
226480,3,1480480805,1480480800,0,0,0,3.805,1028.4,16,20,17,18,21
226500,3,1480481105,1480481100,0,0,0,3.804,1028.4,15.9,20,19,22,23
226519,3,1480481405,1480481400,0,0,0,3.802,1028.3,15.9,20,14,15,16
226539,3,1480481705,1480481700,0,0,0,3.801,1028.5,15.9,20,17,21,22
226558,3,1480482005,1480482000,0,0,0,3.801,1028.7,15.9,20,17,21,21
226583,3,1480482305,1480482300,0,0,0,3.798,1028.8,15.9,20,18,20,20
226603,3,1480482605,1480482600,0,0,0,3.797,1028.9,15.9,20,14,16,17
226623,3,1480482905,1480482900,0,0,0,3.798,1028.7,16,20,16,19,19
226643,3,1480483205,1480483200,0,0,0,3.794,1028.7,15.9,20,18,22,22
226663,3,1480483505,1480483500,0,0,0,3.792,1029,16,20,17,21,24
226683,3,1480483805,1480483800,0,0,0,3.79,1029.1,15.8,20,17,23,23
226703,3,1480484105,1480484100,0,0,0,3.791,1028.8,15.9,20,17,20,20
226722,3,1480484405,1480484400,0,0,0,3.79,1028.6,15.8,20,17,21,24
226748,3,1480484705,1480484700,0,0,0,3.79,1028.6,15.9,20,14,17,17
226768,3,1480485005,1480485000,0,0,0,3.789,1028.6,15.8,20,14,15,15
226788,3,1480485305,1480485300,0,0,0,3.788,1028.6,15.8,20,17,19,20
226807,3,1480485605,1480485600,0,0,0,3.788,1028.5,15.8,20.1,19,24,25
226847,3,1480486205,1480485900,0,0,0,3.787,1028.3,15.8,20.1,16,19,22
226846,3,1480486205,1480486200,0,0,0,3.78,1028.1,15.8,20,17,21,22
226866,3,1480486505,1480486500,0,0,0,3.782,1028.1,15.7,20.1,17,20,20
226886,3,1480486805,1480486800,0,0,0,3.782,1028.1,15.8,20.1,17,19,20
226906,3,1480487105,1480487100,0,0,0,3.78,1028.2,15.8,20.1,16,17,19
226951,3,1480487705,1480487400,0,0,0,3.78,1028.2,15.8,20.1,16,19,19
226950,3,1480487705,1480487700,0,0,0,3.781,1028.4,15.8,20.1,20,22,23
226971,3,1480488005,1480488000,0,0,0,3.777,1028.6,15.7,20.1,18,19,20
226991,3,1480488305,1480488300,0,0,0,3.777,1028.5,15.8,20.1,14,16,16
227010,3,1480488605,1480488600,0,0,0,3.776,1028.6,15.7,20.1,21,23,24
227030,3,1480488905,1480488900,0,0,0,3.774,1028.7,15.7,20.1,17,22,23
227048,3,1480489205,1480489200,0,0,0,3.773,1028.9,15.7,20.1,13,17,22
227068,3,1480489505,1480489500,0,0,0,3.774,1029.1,15.8,20.1,16,18,18
227095,3,1480489805,1480489800,0,0,0,3.773,1029.2,15.7,20.1,15,17,17
227113,3,1480490105,1480490100,0,0,0,3.771,1029.2,15.7,20.1,16,19,20
227132,3,1480490405,1480490400,0,0,0,3.771,1029.4,15.7,20.1,16,19,20
227152,3,1480490705,1480490700,0,0,0,3.768,1029.5,15.7,20.2,16,18,20
227171,3,1480491005,1480491000,0,0,0,3.768,1029.6,15.7,20.2,21,25,25
227192,3,1480491305,1480491300,0,0,0,3.764,1029.7,15.8,20.1,23,26,30
227211,3,1480491605,1480491600,0,0,0,3.763,1029.8,15.8,20.1,18,22,22
227231,3,1480491905,1480491900,0,0,0,3.763,1029.9,15.8,20.1,18,22,23
227252,3,1480492205,1480492200,0,0,0,3.762,1030.1,15.8,20.1,16,18,19
227276,3,1480492505,1480492500,0,0,0,3.763,1030.1,15.8,20.1,22,24,25
227296,3,1480492805,1480492800,0,0,0,3.762,1030.1,15.8,20.1,18,21,21
227316,3,1480493105,1480493100,0,0,0,3.761,1030.1,15.8,20.2,23,25,26
227336,3,1480493405,1480493400,0,0,0,3.761,1030.2,15.9,20.2,19,22,22
227356,3,1480493705,1480493700,0,0,0,3.762,1030.2,15.9,20.1,21,25,26
227375,3,1480494005,1480494000,0,0,0,3.76,1030.2,15.9,20.1,23,28,30
227394,3,1480494305,1480494300,0,0,0,3.759,1030.2,15.9,20.2,24,28,28
227415,3,1480494605,1480494600,0,0,0,3.759,1030.2,15.8,20.1,24,30,32
227441,3,1480494905,1480494900,0,0,0,3.756,1030.2,15.8,20.2,25,29,29
227461,3,1480495205,1480495200,0,0,0,3.756,1030.2,15.8,20.2,24,28,29
227479,3,1480495505,1480495500,0,0,0,3.757,1030.1,15.8,20.2,23,25,25
227499,3,1480495805,1480495800,0,0,0,3.756,1030.1,15.7,20.2,24,31,31
227519,3,1480496105,1480496100,0,0,0,3.753,1030.1,15.7,20.2,25,29,31
227537,3,1480496405,1480496400,0,0,0,3.755,1030.2,15.7,20.2,24,27,32
227557,3,1480496705,1480496700,0,0,0,3.753,1030.2,15.7,20.2,24,27,27
227575,3,1480497005,1480497000,0,0,0,3.751,1030.2,15.7,20.2,25,28,28
227597,3,1480497305,1480497300,0,0,0,3.751,1030.3,15.6,20.3,23,26,27
227619,3,1480497605,1480497600,0,0,0,3.75,1030.5,15.6,20.3,25,30,36
227640,3,1480497905,1480497900,0,0,0,3.751,1030.5,15.6,20.3,20,22,22
227660,3,1480498205,1480498200,0,0,0,3.748,1030.5,15.5,20.3,25,27,34
227680,3,1480498505,1480498500,0,0,0,3.748,1030.5,15.5,20.4,22,24,25
227700,3,1480498805,1480498800,0,0,0,3.75,1030.6,15.4,20.3,23,25,28
227720,3,1480499105,1480499100,0,0,0,3.749,1030.7,15.4,20.4,21,25,26
227742,3,1480499405,1480499400,0,0,0,3.748,1030.6,15.5,20.4,25,28,30
227762,3,1480499705,1480499700,0,0,0,3.747,1030.7,15.5,20.4,21,26,28
227787,3,1480500005,1480500000,0,0,0,3.747,1030.7,15.5,20.4,22,25,28
227807,3,1480500305,1480500300,0,0,0,3.747,1030.7,15.4,20.4,24,29,30
227827,3,1480500605,1480500600,0,0,0,3.747,1030.7,15.4,20.4,22,26,27
227865,3,1480501205,1480500900,0,0,0,3.746,1030.7,15.5,20.4,26,32,35
227864,3,1480501205,1480501200,0,0,0,3.745,1030.6,15.5,20.4,24,29,30
227885,3,1480501505,1480501500,0,0,0,3.742,1030.6,15.5,20.4,18,23,25
227905,3,1480501805,1480501800,0,0,0,3.743,1030.5,15.4,20.4,26,32,32
227925,3,1480502105,1480502100,0,0,0,3.74,1030.4,15.4,20.4,23,30,30
227933,3,1480502405,1480502400,0,0,0,3.743,1030.3,15.4,20.4,25,29,29
227949,3,1480502705,1480502700,0,0,0,3.742,1030.3,15.4,20.4,25,31,32
227957,3,1480503005,1480503000,0,0,0,3.738,1030.2,15.3,20.5,28,32,32
227959,3,1480503305,1480503300,0,0,0,3.736,1030.3,15.4,20.5,26,32,33
227961,3,1480503605,1480503600,0,0,0,3.738,1030.3,15.4,20.4,26,29,31
227963,3,1480503905,1480503900,0,0,0,3.738,1030.2,15.5,20.4,23,27,28
228023,3,1480504205,1480504200,0,0,0,3.737,1030.2,15.5,20.4,28,34,35
228025,3,1480504505,1480504500,0,0,0,3.737,1030.1,15.5,20.5,29,33,34
228027,3,1480504805,1480504800,0,0,0,3.738,1030.1,15.5,20.5,28,32,33
228029,3,1480505105,1480505100,0,0,0,3.738,1030,15.6,20.5,29,33,34
228031,3,1480505405,1480505400,0,0,0,3.738,1029.9,15.6,20.5,24,29,35
228033,3,1480505705,1480505700,0,0,0,3.735,1029.9,15.7,20.5,28,34,35
228035,3,1480506005,1480506000,0,0,0,3.736,1029.9,16.3,20.5,25,29,31
228037,3,1480506305,1480506300,0,0,0,3.733,1029.9,16.4,20.6,26,33,35
228039,3,1480506605,1480506600,0,0,0,3.73,1029.8,16.1,20.7,27,32,32
228041,3,1480506905,1480506900,0,0,0,3.731,1029.6,16.4,20.7,26,32,34
228043,3,1480507205,1480507200,0,0,0,3.732,1029.6,16.4,20.9,26,31,33
228045,3,1480507505,1480507500,0,0,0,3.733,1029.5,16.3,20.9,29,37,42
228167,3,1480507805,1480507800,0,0,0,3.731,1029.5,16.2,20.9,27,31,32
228174,3,1480508105,1480508100,0,0,0,3.731,1029.6,16.3,21.1,25,29,30
228176,3,1480508405,1480508400,0,0,0,3.732,1029.6,16.3,21.3,25,30,32
228178,3,1480508705,1480508700,0,0,0,3.731,1029.5,16.7,21.4,26,32,33
228180,3,1480509005,1480509000,0,0,0,3.73,1029.5,16.6,21.4,26,30,35
228182,3,1480509305,1480509300,0,0,0,3.727,1029.3,16.4,21.3,27,30,33
228184,3,1480509605,1480509600,0,0,0,3.726,1029.3,16.2,21.3,27,34,37
228186,3,1480509905,1480509900,0,0,0,3.724,1029.3,16.1,21.3,28,37,38
228189,3,1480510205,1480510200,0,0,0,3.728,1029.4,15.9,21.3,27,32,34
228191,3,1480510505,1480510500,0,0,0,3.727,1029.3,15.9,21.3,27,32,33
228193,3,1480510805,1480510800,0,0,0,3.727,1029.3,15.7,21.3,26,29,32
228195,3,1480511105,1480511100,0,0,0,3.724,1029.3,15.8,21.3,25,29,32
228197,3,1480511405,1480511400,0,0,0,3.724,1029.2,15.7,21.4,30,34,36
228199,3,1480511705,1480511700,0,0,0,3.725,1029.3,15.6,21.3,26,33,33
228201,3,1480512005,1480512000,0,0,0,3.724,1029.2,15.7,21.3,25,29,29
228203,3,1480512305,1480512300,0,0,0,3.724,1029.1,15.7,21.3,25,31,31
228205,3,1480512605,1480512600,0,0,0,3.723,1029.1,15.6,21.3,26,31,31
228207,3,1480512905,1480512900,0,0,0,3.725,1029,15.6,21.3,24,28,29
228210,3,1480513205,1480513200,0,0,0,3.724,1029,15.6,21.3,24,26,26
228212,3,1480513505,1480513500,0,0,0,3.724,1028.9,15.7,21.3,24,31,32
228214,3,1480513805,1480513800,0,0,0,3.722,1028.8,15.6,21.2,28,34,34
228216,3,1480514105,1480514100,0,0,0,3.721,1028.8,15.5,21.3,25,28,29
228218,3,1480514405,1480514400,0,0,0,3.72,1028.9,15.5,21.3,29,37,38
228220,3,1480514705,1480514700,0,0,0,3.723,1028.8,15.5,21.2,27,34,34
228222,3,1480515005,1480515000,0,0,0,3.722,1028.7,15.5,21.1,29,34,38
228230,3,1480515305,1480515300,0,0,0,3.722,1028.6,15.6,21.1,31,38,38
228235,3,1480515605,1480515600,0,0,0,3.722,1028.5,15.7,21,26,31,35
228237,3,1480515905,1480515900,0,0,0,3.718,1028.5,15.6,21,27,34,35
228239,3,1480516205,1480516200,0,0,0,3.716,1028.6,15.6,21,30,37,40
228241,3,1480516505,1480516500,0,0,0,3.719,1028.5,15.6,20.9,32,37,38
228243,3,1480516805,1480516800,0,0,0,3.716,1028.6,15.6,20.9,27,32,32
228245,3,1480517105,1480517100,0,0,0,3.717,1028.6,15.7,20.9,26,35,39
228247,3,1480517405,1480517400,0,0,0,3.713,1028.7,15.7,20.9,27,30,34
228249,3,1480517705,1480517700,0,0,0,3.715,1028.5,15.7,20.9,26,30,31
228251,3,1480518005,1480518000,0,0,0,3.717,1028.5,15.6,20.9,30,38,39
228253,3,1480518305,1480518300,0,0,0,3.718,1028.6,15.6,20.9,29,34,34
228255,3,1480518605,1480518600,0,0,0,3.715,1028.6,15.7,20.9,27,34,39
228353,3,1480518905,1480518900,0,0,0,3.712,1028.6,15.8,20.9,29,36,38
228355,3,1480519205,1480519200,0,0,0,3.713,1028.4,15.8,20.9,29,32,32
228357,3,1480519505,1480519500,0,0,0,3.714,1028.4,15.7,20.9,29,36,37
228360,3,1480519805,1480519800,0,0,0,3.712,1028.3,15.7,20.9,31,42,47
228362,3,1480520105,1480520100,0,0,0,3.713,1028.4,15.8,20.9,31,41,46
228364,3,1480520405,1480520400,0,0,0,3.713,1028.4,15.8,20.9,32,40,44
228366,3,1480520705,1480520700,0,0,0,3.711,1028.5,15.8,20.9,33,44,47
228368,3,1480521005,1480521000,0,0,0,3.712,1028.5,15.8,20.8,31,39,39
228371,3,1480521305,1480521300,0,0,0,3.709,1028.5,15.9,20.8,30,34,42
228373,3,1480521605,1480521600,0,0,0,3.709,1028.6,15.9,20.8,30,36,42
228375,3,1480521905,1480521900,0,0,0,3.712,1028.5,15.9,20.8,30,39,41
228377,3,1480522205,1480522200,0,0,0,3.712,1028.5,15.9,20.8,28,34,36
228379,3,1480522505,1480522500,0,0,0,3.71,1028.4,15.9,20.8,28,33,35
228429,3,1480522805,1480522800,0,0,0,3.711,1028.4,15.9,20.8,31,38,39
228437,3,1480523105,1480523100,0,0,0,3.708,1028.5,15.9,20.8,30,34,35
228446,3,1480523405,1480523400,0,0,0,3.706,1028.6,15.9,20.8,28,32,35
228448,3,1480523705,1480523700,0,0,0,3.705,1028.7,15.9,20.9,28,34,34
228450,3,1480524005,1480524000,0,0,0,3.706,1028.8,15.9,20.8,32,39,44
228464,3,1480524305,1480524300,0,0,0,3.704,1028.9,15.9,20.9,31,36,38
228472,3,1480524605,1480524600,0,0,0,3.705,1028.9,15.9,20.8,32,41,43
228480,3,1480524905,1480524900,0,0,0,3.704,1028.8,15.8,20.9,31,37,43
228500,3,1480525205,1480525200,0,0,0,3.71,1028.7,15.8,20.9,34,42,46
228514,3,1480525505,1480525500,0,0,0,3.707,1028.7,15.8,20.9,32,41,42
228523,3,1480525805,1480525800,0,0,0,3.706,1028.8,15.7,20.9,33,40,49
228525,3,1480526105,1480526100,0,0,0,3.704,1028.8,15.7,20.9,30,37,44
228527,3,1480526405,1480526400,0,0,0,3.703,1028.7,16,20.9,29,37,40
228529,3,1480526705,1480526700,0,0,0,3.705,1028.7,16.3,20.9,34,42,45
228531,3,1480527005,1480527000,0,0,0,3.705,1028.7,16.5,21.1,31,39,40
228533,3,1480527305,1480527300,0,0,0,3.705,1028.9,17.4,21.3,33,42,48
228535,3,1480527605,1480527600,0,0,0,3.703,1028.8,17.4,21.5,33,44,50
228537,3,1480527905,1480527900,0,0,0,3.701,1028.7,17.8,21.5,28,35,35
228539,3,1480528206,1480528200,0,0,0,3.702,1028.6,18.6,21.5,32,40,47
228544,3,1480528805,1480528500,0,0,0,3.703,1028.7,19.3,21.7,31,42,49
228543,3,1480528805,1480528800,0,0,0,3.704,1028.7,18.9,21.8,32,40,48
228629,3,1480529105,1480529100,0,0,0,3.703,1028.7,19,21.8,31,39,43
228637,3,1480529405,1480529400,0,0,0,3.703,1028.8,19.3,21.8,32,41,43
228645,3,1480529705,1480529700,0,0,0,3.703,1028.8,19.3,22,32,42,46
228652,3,1480530005,1480530000,0,0,0,3.7,1028.8,19.1,22,33,39,43
228661,3,1480530305,1480530300,0,0,0,3.704,1028.9,19.4,21.9,31,42,45
228669,3,1480530605,1480530600,0,0,0,3.704,1028.9,18.9,21.8,32,41,45
228677,3,1480530905,1480530900,0,0,0,3.701,1028.9,18.8,21.8,34,42,45
228685,3,1480531205,1480531200,0,0,0,3.701,1028.9,18.7,21.9,33,41,46
228693,3,1480531505,1480531500,0,0,0,3.699,1028.9,18.7,21.9,31,38,41
228701,3,1480531805,1480531800,0,0,0,3.7,1028.8,18.6,22,32,39,44
228709,3,1480532105,1480532100,0,0,0,3.697,1028.7,18.4,21.9,30,40,44
228723,3,1480532405,1480532400,0,0,0,3.699,1028.7,18.3,21.9,33,41,50
228725,3,1480532705,1480532700,0,0,0,3.697,1028.7,18.6,22.2,32,40,47
228738,3,1480533005,1480533000,0,0,0,3.697,1028.7,18.6,22.2,34,43,47
